Fiscal Period,Revenue per Share,EBITDA per Share,EBIT per Share,Earnings per Share (Diluted),EPS without NRI,Owner Earnings per Share (TTM),Free Cash Flow per Share,Operating Cash Flow per Share,Dividends per Share,Book Value per Share,Tangible Book per Share,Total Debt per Share,Month End Stock Price,ROE %,ROE % Adjusted to Book Value,ROA %,ROC (Joel Greenblatt) %,ROIC %,WACC %,Effective Interest Rate on Debt %,Gross Margin %,Operating Margin %,Net Margin %,FCF Margin %,Debt-to-Equity,Equity-to-Asset,Debt-to-Asset,Gross-Profit-to-Asset %,Asset Turnover,Dividend Payout Ratio,Days Sales Outstanding,Days Payable,Days Inventory,Cash Conversion Cycle,Inventory Turnover,COGS-to-Revenue,Inventory-to-Revenue,Revenue,Cost of Goods Sold,Gross Profit,"Selling, General, & Admin. Expense",Research & Development,Other Operating Expense,Operating Income,  Interest Income,  Interest Expense,Net Interest Income,Other Income (Expense),  Other Income (Minority Interest),Pre-Tax Income,Tax Provision,Tax Rate %,Net Income (Continuing Operations),Net Income (Discontinued Operations),Net Income,Preferred Dividends,EPS (Basic),EPS (Diluted),Shares Outstanding (Diluted Average),"Depreciation, Depletion and Amortization",EBITDA,  Cash And Cash Equivalents,  Marketable Securities,"Cash, Cash Equivalents, Marketable Securities",  Accounts Receivable,  Notes Receivable,  Other Current Receivables,Total Receivables,"  Inventories, Raw Materials & Components","  Inventories, Work In Process","  Inventories, Inventories Adjustments","  Inventories, Finished Goods","  Inventories, Other",Total Inventories,Other Current Assets,Total Current Assets,Investments And Advances,  Land And Improvements,  Buildings And Improvements,"  Machinery, Furniture, Equipment",  Construction In Progress,  Other Gross PPE,"Gross Property, Plant and Equipment",  Accumulated Depreciation,"Property, Plant and Equipment",Intangible Assets,  Goodwill,Other Long Term Assets,Total Assets,  Accounts Payable,  Total Tax Payable,  Other Current Payables,  Current Accrued Expense,Accounts Payable & Accrued Expense,Current Portion of Long-Term Debt,  Current Deferred Revenue,  Current Deferred Taxes Liabilities,DeferredTaxAndRevenue,Other Current Liabilities,Total Current Liabilities,  Long-Term Debt,  Capital Lease Obligation,Long-Term Debt & Capital Lease Obligation,PensionAndRetirementBenefit,NonCurrent Deferred Liabilities,Other Long-Term Liabilities,Total Liabilities,Common Stock,Preferred Stock,Retained Earnings,Accumulated other comprehensive income (loss),Additional Paid-In Capital,Treasury Stock,Other Stockholders Equity,Total Stockholders Equity,Minority Interest,Total Equity,  Net Income,  Net Foreign Currency Exchange Gain,Net Income From Continuing Operations,"Depreciation, Depletion and Amortization",  Change In Receivables,  Change In Inventory,  Change In Prepaid Assets,  Change In Payables And Accrued Expense,Change In Working Capital,Change In DeferredTax,Stock Based Compensation,Cash Flow from Discontinued Operations,Cash Flow from Others,Cash Flow from Operations,"Purchase Of Property, Plant, Equipment","Sale Of Property, Plant, Equipment",Purchase Of Business,Sale Of Business,Purchase Of Investment,Sale Of Investment,Net Intangibles Purchase And Sale,Cash From Discontinued Investing Activities,Cash From Other Investing Activities,Cash Flow from Investing,Issuance of Stock,Repurchase of Stock,Net Issuance of Preferred Stock,Net Issuance of Debt,Cash Flow for Dividends,Other Financing,Cash Flow from Financing,Net Change in Cash,Capital Expenditure,Free Cash Flow,PE Ratio,Price-to-Owner-Earnings,PB Ratio,Price-to-Tangible-Book,Price-to-Free-Cash-Flow,Price-to-Operating-Cash-Flow,PS Ratio,PEG Ratio,EV-to-Revenue,EV-to-EBITDA,EV-to-EBIT,Earnings Yield (Joel Greenblatt) %,Forward Rate of Return (Yacktman) %,Shiller PE Ratio,Dividend Yield %,Market Cap,Enterprise Value,Net Cash per Share,Net Current Asset Value,Net-Net Working Capital,Intrinsic Value: Projected FCF,Median PS Value,Peter Lynch Fair Value,Graham Number,Earnings Power Value (EPV),Altman Z-Score,Piotroski F-Score,Beneish M-Score,Scaled Net Operating Assets,Sloan Ratio %,Current Ratio,Quick Ratio,Interest Coverage,Highest Stock Price,Lowest Stock Price,Shares Buyback Ratio %,YoY Rev. per Sh. Growth,YoY EPS Growth,YoY EBITDA Growth,5-Year EBITDA Growth Rate,Shares Outstanding (Basic Average),Shares Outstanding (EOP),Beta,Filing Date,Restated Filing Date,Number of Shareholders,Number of Employees,Forex Rate (USD/JPY),Insider Shares Owned,Institution Shares Held,Insider Ownership %,Institutional Ownership %,Price-to-Net-Current-Asset-Value,Price-to-Net-Net-Working-Capital,Price-to-Graham-Number,Price-to-Intrinsic-Value-DCF (Earnings Based),Price-to-Intrinsic-Value-DCF (FCF Based),Price-to-Earnings-Power-Value,Price-to-Intrinsic-Value-Projected-FCF,Price-to-Peter-Lynch-Fair-Value,Price-to-Median-PB-Value,Price-to-Median-PS-Value,Price-to-Net-Cash
200709,35.302,3.246,3.246,2.459,2.459,0,0,0,1.194,67.352,67.352,70.808,116.86,15.09,8.67,5.47,29.64,6.82,5.69,0,18.14,9.2,6.95,0,1.051,0.365,0.384,14.28,0.197,0.486,26.58,36.19,32.02,22.41,2.85,0.82,0.287,"56,447.02","46,209.97","10,237.06","5,047.17",0,-0.998,"5,190.89",0,0,0,230.551,-137.732,"5,421.44","-1,912.27",35.27,"3,921.36",0,"3,921.36",0,2.462,2.459,"1,598.97",0,"5,190.89","17,496.91","5,896.51","23,393.42","16,443.96",0,"41,202.72","57,646.68",0,0,0,0,"16,675.51","16,675.51","10,351.83","108,067.45",0,"10,853.85","30,825.94","112,013.76","2,769.60",0,"156,463.15","-84,929.53","71,533.63",0,0,"115,181.59","294,782.66","18,325.30",0,0,"14,627.50","32,952.80","58,337.34",0,0,0,"16,504.84","107,794.98","54,883.07",0,"54,883.07",0,"11,648.31","7,100.17","181,426.52","3,453.27",0,"108,580.45","5,433.41","4,341.54","-14,116.50",0.998,"107,693.18","5,662.97","113,356.14","3,921.36",0,"3,921.36",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,1.74,1.74,0,0,0.85,0.33,1.28,13.53,13.53,7.39,29.7,22.08,1.93,"186,855.40","282,345.35",-102.38,-49.42,-89.45,53.42,95.37,243.37,120.38,41.55,2.14,3,-2.62,0.729,5.19,1,0.85,N/A,135.3,106.69,0,15.04,14.37,6.22,36.92,"1,598.97","1,598.97",0.55,,,0,0,115.044,0,0,0,0,0,0,0.97,0.46,0,2.81,2.19,0.48,0,1.23,0
200712,37.526,3.364,3.364,2.578,2.578,0,0,0,0,69.893,69.893,76.235,106.17,14.93,9.82,5.43,29.33,6.3,5.16,0,18.7,8.96,6.83,0,1.091,0.362,0.395,14.86,0.199,0,25.15,33.8,32.48,23.83,2.81,0.81,0.289,"59,871.91","48,675.00","11,196.91","5,829.55",0,0,"5,367.36",0,0,0,456.226,-199.785,"5,823.59","-2,238.39",38.44,"4,092.12",0,"4,092.12",0,2.578,2.578,"1,595.46",0,"5,367.36","15,070.35","7,980.47","23,050.82","16,501.65",0,"44,399.00","60,900.65",0,0,0,0,"17,971.71","17,971.71","11,581.57","113,504.76",0,"11,267.48","31,928.84","116,793.76","3,241.29",0,"163,231.36","-88,386.51","74,844.85",0,0,"119,482.41","307,832.02","18,027.37",0,0,"14,688.68","32,716.05","66,246.15",0,0,0,"16,573.22","115,535.41","55,384.20",0,"55,384.20",0,"11,880.75","7,489.46","190,289.81","3,542.46",0,"113,630.00","5,169.56","4,462.86","-15,295.98",1.988,"111,510.88","6,031.32","117,542.20","4,092.12",0,"4,092.12",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.47,0,1.52,1.52,0,0,0.74,0.38,1.19,12.71,12.71,7.87,29.23,18.86,2.12,"169,389.78","274,000.62",-108.6,-51.91,-95.21,55.26,98.92,253.4,124.59,40.46,2.05,4,-2.65,0.733,5.12,0.98,0.83,N/A,120.76,103.18,0.22,15.38,13.61,10.62,27.67,"1,594.61","1,595.46",0.61,,,0,0,112.449,0,0,0,0,0,0,0.85,0.4,0,2.62,1.92,0.42,0,1.07,0
200803,41.069,3.812,3.812,1.983,1.983,0,0,0,1.434,74.814,74.814,76.96,100.89,10.81,8.01,3.93,31.44,4.78,4.25,0,16.17,6.01,4.8,0,1.029,0.366,0.376,13.25,0.205,0.723,28.64,37.05,30.45,22.04,3,0.84,0.28,"64,521.40","54,087.02","10,434.38","6,559.53",0,0,"3,874.85",0,0,0,249.35,-142.574,"4,124.20","-1,331.33",32.28,"3,871.91",0,"3,098.14",0,1.983,1.983,"1,571.06",0,"5,988.47","17,500.86","5,381.41","22,882.26","20,249.21",0,"47,884.65","68,133.85","3,714.02","2,381.36",0,"12,024.76",0,"18,120.14","10,818.92","119,955.17","34,035.01","12,525.62","35,537.34","121,014.64","3,579.14",0,"172,656.73","-95,123.02","77,533.71",0,0,"90,623.24","322,147.12","21,961.66","3,032.99","8,004.61","15,949.03","48,948.28","61,814.08",0,0,0,"7,748.87","118,511.24","59,370.35",0,"59,370.35",0,"10,907.58","9,036.14","197,825.31",0,0,"123,154.21","-2,393.95","8,879.05","-11,834.88",0,"117,804.43","6,517.39","124,321.82","3,098.14",0,"3,871.91",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.2,0,1.35,1.35,0,0,0.6,1.14,1,10.57,10.57,9.46,8.05,14.99,2.6,"158,865.43","263,684.98",-115.24,-53.59,-99.84,61.35,104.05,88.27,126.65,58.4,2.07,4,-2.62,0.723,4.69,1.01,0.86,N/A,128.09,98.05,1.3,22.01,-14.74,25.68,8.05,"1,571.06","1,574.64",0.39,6/25/08,6/24/09,"408,504.00","316,121.00",100.756,0,0,0,0,0,0,0.8,0.36,0,1.73,1.64,1.14,0,0.97,0
200806,36.911,4.876,2.776,2.1,2.1,-3.11,1.533,5.54,0,72.866,72.866,79.981,94,11.38,8.82,4.12,22.9,4.26,4.28,0.43,16.75,6.64,5.69,4.15,1.098,0.358,0.393,12.13,0.181,0,27.53,37.28,35.32,25.57,2.58,0.83,0.322,"58,131.40","48,394.27","9,737.13","5,878.08",0,0,"3,859.05",392.012,-134.247,257.765,120.694,-185.128,"4,237.51","-1,633.69",38.55,"3,492.97",0,"3,307.85",0,2.101,2.1,"1,574.90","3,307.85","7,679.60","17,872.02","6,382.15","24,254.17","17,541.24",0,"48,605.69","66,146.92",0,0,0,0,"19,344.13","19,344.13","11,419.34","121,164.56",0,"11,877.26","34,348.40","118,257.08","3,291.90",-0.993,"167,773.65","-92,614.23","75,159.42",0,0,"123,789.94","320,113.91","19,772.26",0,0,"16,771.41","36,543.66","67,432.29",0,0,0,"17,572.03","121,547.99","58,509.20",0,"58,509.20",0,"10,883.93","8,171.14","199,112.26","3,717.05",0,"117,294.54",223.5,"4,666.67","-11,165.04",1.987,"114,738.70","6,262.95","121,001.65","3,307.85",0,"3,492.97","3,307.85",0,0,0,0,"2,458.87",-161.595,0,0,-373.745,"8,724.34","-6,310.06","1,020.92",0,0,"-24,972.63","20,777.09",0,0,0,"-9,484.68",0,-0.898,0,"5,138.84","-2,209.19",0,"2,928.75","2,168.42","-6,310.06","2,414.29",10.05,0,1.29,1.29,61.14,16.92,0.61,0.67,1.05,10.41,12.03,8.31,15.32,14.4,2.8,"148,017.10","255,967.37",-115.02,-53.48,-100.53,62.27,106.74,140.41,122.28,-127.73,1.92,4,-2.44,0.691,4.74,1,0.84,28.75,106.38,90.44,0,11.43,-16.27,42.16,15.01,"1,574.62","1,574.65",0.53,,6/30/09,0,0,106.915,0,0,0,0,0,0,0.77,0.39,5.71,0,1.51,0.67,0,0.88,0
200809,35.708,3.49,1.171,0.835,0.835,-2.45,-0.497,3.472,1.25,73.039,73.039,78.374,85.8,4.58,3.91,1.65,9.72,1.56,3.5,0.38,13.63,2.84,2.34,-1.39,1.073,0.363,0.389,9.61,0.176,1.496,26.82,36.53,35.96,26.25,2.54,0.86,0.34,"56,066.49","48,427.18","7,639.31","6,049.09",0,0,"1,590.22",342.464,-117.035,225.429,-94.478,-79.831,"1,721.17",-789.952,45.9,"1,391.68",0,"1,311.85",0,0.836,0.835,"1,570.14","3,641.96","5,480.16","17,765.91","7,045.51","24,811.42","16,477.32",0,"47,113.27","63,590.58",0,0,0,0,"18,828.80","18,828.80","12,023.91","119,254.72",0,"12,213.82","35,042.63","120,458.80","3,221.49",0,"170,936.73","-94,781.35","76,155.38",0,0,"120,421.02","315,831.12","19,386.60",0,0,"16,411.69","35,798.29","65,992.78",0,0,0,"18,013.49","119,804.56","56,871.20",0,"56,871.20",0,"10,219.28","8,167.07","195,062.10","3,812.09",0,"121,593.28","-3,577.44","4,791.47","-12,118.36",0,"114,501.03","6,267.98","120,769.02","1,311.85",0,"1,391.68","3,641.96",0,0,0,0,654.92,-357.251,0,0,120.366,"5,451.67","-6,231.99","1,053.89",0,0,"-20,656.28","21,299.10",0,0,-0.422,"-4,535.71",0,-654.367,0,-420.784,0,0,"-1,075.15",-159.184,"-6,231.99",-780.316,10.91,0,1.17,1.17,78.97,9.1,0.54,0.74,0.98,9.51,13.29,7.52,14.94,12.55,3.13,"134,505.23","238,825.76",-112.6,-52.36,-98.71,63.6,107.03,115.65,110.99,-131.08,1.86,5,-2.6,0.684,3.69,1,0.84,13.59,100.3,85.8,0.44,1.15,-66.03,7.52,14.7,"1,569.99","1,567.66",0.5,,11/30/09,0,0,106.575,0,0,0,0,0,0,0.77,0.42,7.38,0,1.35,0.74,0,0.8,0
200812,33.555,0.681,-1.887,-1.15,-1.15,-7.65,-6.145,-2.701,0,75.4,75.4,82.795,65.44,-6.2,-7.13,-2.26,-15.04,-4.54,2.45,0.42,6.15,-7.51,-3.43,-18.31,1.098,0.365,0.401,4.05,0.165,0,28.3,32.59,36.19,31.9,2.52,0.94,0.372,"52,619.48","49,384.43","3,235.05","7,185.21",0,0,"-3,950.16",444.832,-132.227,312.605,546.469,162.005,"-3,091.09","1,099.44",35.57,"-1,965.80",0,"-1,803.79",0,-1.15,-1.15,"1,568.18","4,026.74","1,067.88","18,929.08","6,118.67","25,047.75","16,317.45",0,"47,201.32","63,518.77",0,0,0,0,"20,344.83","20,344.83","15,059.89","123,971.24",0,"13,671.00","38,678.95","127,927.98","3,113.06",0,"183,390.99","-103,755.75","79,635.25",0,0,"120,266.21","323,872.69","17,636.70",0,0,"16,283.62","33,920.32","74,240.87",0,0,0,"16,166.23","124,327.41","55,595.34",0,"55,595.34",0,"9,904.29","9,421.76","199,248.80","4,345.75",0,"134,594.84","-12,402.50","5,472.98","-13,770.49",0,"118,240.58","6,383.32","124,623.90","-1,803.79",0,"-1,965.80","4,026.74",0,0,0,0,"-8,239.24","1,110.01",0,0,833.164,"-4,235.13","-5,401.17",875.552,0,0,"-20,986.94","25,679.30",0,0,0,166.738,0,-7.68,0,"6,914.94","-2,232.77",0,"4,674.49",606.102,"-5,401.17","-9,636.30",14.23,0,0.87,0.87,0,8.12,0.39,1.1,0.82,9.14,19.32,5.18,11.43,8.89,4.1,"102,621.05","213,792.82",-115.16,-52.07,-100.87,51.59,104.21,59.38,79.96,-140.84,1.77,6,-2.66,0.726,3.03,1,0.83,0,100.47,59.7,-0.03,-10.58,-144.61,-79.76,12.91,"1,568.18","1,568.17",0.69,,2/26/10,0,0,91.275,0,0,0,0,0,0,0.82,0.55,0,0,1.27,1.1,0,0.63,0
200903,23.058,-3.396,-5.912,-4.983,-4.983,-8.46,-0.935,2.28,0.734,65.575,65.575,82.243,63.3,-28.32,-29.2,-10.08,-47.24,-11.36,2.34,0.25,-2.17,-19.3,-21.65,-4.06,1.254,0.346,0.434,-1.01,0.116,0,35.94,32.82,43.57,46.69,2.09,1.02,0.488,"36,138.39","36,922.34",-783.956,"6,190.94",0,0,"-6,974.89",198.815,-81.621,117.194,"-2,490.10",386.204,"-9,347.80","1,042.99",11.16,"-8,211.71",0,"-7,825.51",0,-4.983,-4.983,"1,567.30","3,942.86","-5,323.32","25,440.27","5,061.84","30,502.11","14,232.78",0,"43,167.22","57,400.00","3,390.67","2,571.87",0,"8,951.31",0,"14,913.84","12,650.08","115,466.04","40,153.79","12,849.72","37,136.11","123,018.49","2,693.80",0,"175,698.12","-100,058.84","75,639.27",0,0,"65,731.73","296,990.82","13,279.39",524.225,"6,853.34","15,744.53","36,401.49","64,556.58",0,0,0,"7,256.05","108,214.12","64,395.98",0,"64,395.98",0,"6,563.72","9,485.92","188,659.75",0,0,"117,843.97","-11,320.64","9,179.51","-12,885.34",0,"102,817.51","5,513.57","108,331.07","-7,825.51",0,"-8,211.71","3,942.86",0,0,0,0,"5,865.17","-2,462.37",0,0,"4,439.60","3,573.55","-5,039.00","2,807.72",0,0,"62,857.30","-54,768.13",0,0,"-3,282.56","2,575.33",0,-0.521,0,752.981,0.01,0,752.47,"6,901.35","-5,039.00","-1,465.44",0,0,0.97,0.97,0,6.65,0.48,0,0.97,20.33,-38.87,-2.57,5.39,10.44,3.13,"99,250.60","203,214.62",-104.39,-50.2,-92.82,43.02,91.73,-19.92,0,-133.48,1.55,4,-2.86,0.638,-2.44,1.07,0.93,0,66.14,55.89,0.01,-43.86,-351.31,-189.09,7.04,"1,567.30","1,567.94",0.54,6/24/09,6/25/10,"2,499.00","320,808.00",97.855,0,0,0,0,0,0,0,0,0,0,1.47,0,0,0.69,0
200906,25.323,1.353,-0.856,-0.514,-0.514,-9.77,1.125,3.69,0,66.449,66.449,83.757,75.53,-3.11,-2.73,-1.07,-7.14,-2.55,2.64,0.28,7.38,-5.08,-2.03,4.44,1.26,0.342,0.432,3.9,0.132,0,33.44,38.15,37.56,32.85,2.43,0.93,0.381,"39,704.98","36,773.10","2,931.88","4,948.79",0,0,"-2,016.91",235.731,-91.084,144.647,438.651,96.704,"-1,433.62",494.719,34.51,-902.194,0,-805.49,0,-0.514,-0.514,"1,567.96","3,464.41","2,121.88","28,261.40","4,469.90","32,731.30","14,551.49",0,"43,949.44","58,500.93",0,0,0,0,"15,359.93","15,359.93","14,569.07","121,161.22","49,526.76","13,093.80","38,016.64","124,856.88","2,278.32",0,"178,245.65","-103,382.04","74,863.61",0,0,"58,797.57","304,349.16","15,375.83",519.487,"6,791.92","16,302.73","38,989.97","63,373.74",0,0,0,"7,538.20","109,901.90","67,955.35",0,"67,955.35",0,"7,535.13","9,222.10","194,614.48",0,0,"117,415.54","-9,482.14","9,304.45","-13,048.45",0,"104,189.41","5,545.27","109,734.68",-805.49,0,-902.194,"3,464.41",0,0,0,0,"2,975.30",-231.446,0,0,479.338,"5,785.41","-4,021.78","1,568.07",0,0,"-20,384.70","20,413.51",0,0,0,"-2,424.91",2.381,0,0,139.016,"-1,136.02",0,-994.623,"2,365.88","-4,021.78","1,763.63",0,0,1.14,1.14,0,10.44,0.63,0,1.19,59,-19.42,-5.15,-3.84,12.32,2.63,"118,428.77","222,571.83",-106.78,-50.38,-94.92,45.79,83.5,-88.83,0,-123.31,1.44,4,-2.42,0.701,-5.09,1.1,0.96,0,83.14,67.3,0,-31.39,-124.46,-72.25,-2.72,"1,567.96","1,567.97",0.7,,8/31/10,0,0,96.615,0,0,0,0,0,0,0,0,0,0,1.65,0,0,0.9,0
200909,31.733,3.058,0.6,0.153,0.153,-5.55,4.924,7.05,0.566,69.687,69.687,83.692,78.57,0.9,0.8,0.31,5.02,1.32,2.63,0.35,11.39,1.28,0.48,15.52,1.201,0.349,0.42,7.35,0.161,3.708,37.32,38.05,32.46,31.73,2.81,0.89,0.315,"49,757.06","44,087.84","5,669.22","5,033.73",0,0,635.488,188.354,-113.558,74.796,117.25,-3.856,827.534,62.504,-7.55,243.09,0,239.234,0,0.153,0.153,"1,568.01","3,853.87","4,794.96","30,368.86","8,432.71","38,801.58","20,349.59",0,"40,108.96","60,458.55",0,0,0,0,"16,003.83","16,003.83","11,834.24","127,098.19","49,851.59","13,804.07","40,092.28","129,004.90","2,002.10",0,"184,903.35","-109,649.71","75,253.64",0,0,"60,465.12","312,668.55","18,383.08",707.501,"6,845.71","16,599.87","42,536.17","55,384.48",0,0,0,"7,685.67","105,606.31","75,845.27",0,"75,845.27",0,"6,938.93","9,259.76","197,650.27",0,0,"124,523.75","-11,297.43","9,852.70","-13,808.34",0,"109,270.68","5,747.60","115,018.27",239.234,0,243.09,"3,853.87",0,0,0,0,"5,130.85",863.491,0,0,963.694,"11,054.99","-3,334.78","1,526.49",0,0,"-27,062.50","23,781.72",0,0,0,"-5,089.06",3.517,0,0,"-5,707.45",0,0,"-5,703.93",262,"-3,334.78","7,720.21",0,0,1.13,1.13,0,7.31,0.67,0,1.21,91.95,-16.51,-6.06,-13.13,12.09,1.65,"123,198.55","221,374.32",-104.97,-48.66,-90.13,56.3,80.68,0,0,-98.92,1.46,4,-1.88,0.682,-6.91,1.2,1.05,5.6,91.33,74.39,0,-11.13,-81.75,-12.38,-13.17,"1,568.01","1,568.01",0.7,11/30/09,11/30/10,0,0,91.275,0,0,0,0,0,0,0,0,0,0,1.4,0,0,0.97,0
200912,37.527,4.199,1.646,1.086,1.086,2.72,0.994,3.427,0,71.844,71.844,89.19,84.16,6.14,5.25,2.13,13.72,1.93,2.71,0.24,13.83,3.57,2.89,2.65,1.241,0.343,0.426,10.15,0.184,0,34.29,34.05,28.57,28.81,3.19,0.86,0.27,"58,841.99","50,704.38","8,137.61","6,035.25",0,0,"2,102.36",239.386,-80.488,158.898,238.853,-159.743,"2,500.11","-1,286.47",51.46,"1,863.11",0,"1,703.36",0,1.086,1.086,"1,568.01","4,004.24","6,584.84","27,867.73","15,293.27","43,160.99","22,110.70",0,"44,706.41","66,817.11",0,0,0,0,"15,748.60","15,748.60","11,804.89","137,531.59","53,177.58","13,943.37","40,857.97","132,236.71","2,279.10",0,"189,317.15","-114,067.24","75,249.91",0,0,"62,581.62","328,540.69","18,918.17","1,030.73","7,077.76","17,247.34","44,274.00","62,971.23",0,0,0,"8,534.85","115,780.08","76,878.84",0,"76,878.84",0,"7,833.11","9,422.89","209,914.91",0,0,"127,362.58","-10,703.25","10,004.38","-14,011.90",0,"112,651.81","5,973.97","118,625.78","1,703.36",0,"1,863.11","4,004.24",0,0,0,0,-416.194,432.214,0,0,-509.989,"5,373.38","-3,814.67","1,344.70",0,0,"-35,130.00","21,567.01",0,0,0,"-16,032.96",0,0,0,"5,301.79",-697.269,0,"4,604.19","-6,055.39","-3,814.67","1,558.71",0,30.94,1.17,1.17,13.96,5.07,0.71,0,1.24,29.97,-29.79,-3.36,-16.37,13.13,1.54,"131,962.88","234,625.93",-110.16,-49.97,-94.56,57.91,83.5,0,0,-84.65,1.51,4,-2.18,0.689,-3.5,1.19,1.05,26.12,84.38,71.58,0,11.84,194.45,516.59,-16.63,"1,568.01","1,568.00",0.65,2/26/10,2/28/11,0,0,89.951,0,0,0,0,0,0,0,0,1.3,0,1.45,0,0,1.01,0
201003,37.123,3.547,0.96,0.789,0.789,6.09,0.743,3.566,0.717,72.831,72.831,87.972,80.42,4.36,3.96,1.49,8.07,1.5,2.84,0.22,13.91,1.8,2.13,2,1.208,0.341,0.412,9.77,0.176,0.909,32.6,39.27,28.61,21.94,3.19,0.86,0.27,"58,208.41","50,112.03","8,096.38","7,046.22",0,0,"1,050.16",184.355,-77.208,107.147,270.845,-323.845,"1,428.15",-335.63,23.5,"1,560.93",0,"1,237.08",0,0.789,0.789,"1,568.00","4,055.63","5,560.99","24,896.02","19,766.78","44,662.80","20,793.15",0,"50,375.57","71,168.71","3,727.02","2,196.60",0,"9,755.77",0,"15,679.39","12,604.69","144,115.59","45,588.37","13,904.36","40,720.14","131,313.13","2,493.63",0,"188,431.25","-114,454.29","73,976.96",0,0,"70,871.47","334,552.38","21,567.34","1,690.85","6,310.35","19,135.85","48,704.39","60,606.63",0,0,0,"8,487.41","117,798.43","77,333.67",0,"77,333.67",0,"8,964.46","9,965.16","214,061.72",0,0,"127,525.35","-9,335.00","9,903.22","-13,894.17",0,"114,199.39","6,291.28","120,490.66","1,237.08",0,"1,560.93","4,055.63",0,0,0,0,549.307,-769.378,0,0,194.519,"5,591.00","-4,426.17","1,166.06",0,0,"57,182.52","-54,831.99",0,0,"-6,908.44","-7,818.03",0,0,0,-712.564,0,0,-831.308,"-3,058.33","-4,426.17","1,164.83",56.08,13.21,1.1,1.1,10.48,4.59,0.62,0,1.1,11.94,63.95,1.56,-15.46,12.62,1.59,"126,098.56","225,667.34",-112.05,-48.62,-97.1,59.72,93.51,0,49.81,-85.21,1.65,7,-2.58,0.651,1.77,1.22,1.09,13.6,90.19,70.22,0,61,115.83,204.45,-15.9,"1,568.00","1,568.00",0.69,6/25/10,6/25/12,"660,922.00","320,590.00",90.716,0,0,0,0,0,0,1.61,0,0,0,1.35,0,0,0.86,0
201006,34.216,3.955,1.897,1.338,1.338,8.16,2.207,5.387,0,71.539,71.539,86.573,68.57,7.41,7.72,2.53,16.42,2.36,2.48,0.23,14.98,4.34,3.91,6.45,1.21,0.342,0.414,9.7,0.162,0,34.74,38.86,31.24,27.12,2.92,0.85,0.291,"53,650.97","45,614.66","8,036.32","5,705.38",0,0,"2,330.94",313.339,-78.497,234.842,330.551,-221.527,"2,896.33","-1,348.46",46.56,"2,319.03",0,"2,097.51",0,1.338,1.338,"1,568.00","3,227.25","6,202.08","30,958.26","14,105.41","45,063.67","20,427.91",0,"45,237.68","65,665.59",0,0,0,0,"15,553.73","15,553.73","14,690.55","140,973.54","56,105.02","13,794.26","40,090.99","127,134.78","2,433.41",0,"183,453.43","-112,490.30","70,963.13",0,0,"59,927.47","327,969.16","19,427.85","1,553.32","6,991.51","19,244.40","47,217.08","59,453.19",0,0,0,"8,371.75","115,042.01","76,293.85",0,"76,293.85",0,"8,465.32","9,846.28","209,647.46",0,0,"128,633.36","-12,473.19","9,893.86","-13,880.61",0,"112,173.43","6,148.28","118,321.71","2,097.51",0,"2,319.03","3,227.25",0,0,0,0,"3,223.44",416.339,0,0,-738.52,"8,447.54","-4,986.77","1,872.95",0,0,"-10,111.31","9,865.52",0,0,"-1,883.47","-5,243.08",0,-136.159,0,"4,528.25",-863.38,0,"3,528.71","6,733.16","-4,986.77","3,460.77",20.22,8.4,0.96,0.96,7.64,3.49,0.48,0,0.92,8.8,25.46,3.93,-13.14,10.33,1.87,"107,517.76","204,349.41",-108.89,-47.72,-94.15,64.46,99.83,17.55,73.6,-91.09,1.7,7,-2.8,0.625,2.74,1.23,1.09,29.69,84.93,68.57,0,35.12,360.38,192.31,-14.3,"1,568.00","1,568.00",0.73,8/31/10,8/31/11,0,0,90.806,0,0,0,0,0,0,0.93,0,0,0,1.06,3.91,0,0.69,0
