Fiscal Period,Revenue per Share,EBITDA per Share,EBIT per Share,Earnings per Share (Diluted),EPS without NRI,Owner Earnings per Share (TTM),Free Cash Flow per Share,Operating Cash Flow per Share,Dividends per Share,Book Value per Share,Tangible Book per Share,Total Debt per Share,Month End Stock Price,ROE %,ROE % Adjusted to Book Value,ROA %,ROC (Joel Greenblatt) %,ROIC %,WACC %,Effective Interest Rate on Debt %,Gross Margin %,Operating Margin %,Net Margin %,FCF Margin %,Debt-to-Equity,Equity-to-Asset,Debt-to-Asset,Gross-Profit-to-Asset %,Asset Turnover,Dividend Payout Ratio,Days Sales Outstanding,Days Payable,Days Inventory,Cash Conversion Cycle,Inventory Turnover,COGS-to-Revenue,Inventory-to-Revenue,Revenue,Cost of Goods Sold,Gross Profit,"Selling, General, & Admin. Expense",Research & Development,Other Operating Expense,Operating Income,  Interest Income,  Interest Expense,Net Interest Income,Other Income (Expense),  Other Income (Minority Interest),Pre-Tax Income,Tax Provision,Tax Rate %,Net Income (Continuing Operations),Net Income (Discontinued Operations),Net Income,Preferred Dividends,EPS (Basic),EPS (Diluted),Shares Outstanding (Diluted Average),"Depreciation, Depletion and Amortization",EBITDA,  Cash And Cash Equivalents,  Marketable Securities,"Cash, Cash Equivalents, Marketable Securities",  Accounts Receivable,  Notes Receivable,  Other Current Receivables,Total Receivables,"  Inventories, Raw Materials & Components","  Inventories, Work In Process","  Inventories, Inventories Adjustments","  Inventories, Finished Goods","  Inventories, Other",Total Inventories,Other Current Assets,Total Current Assets,Investments And Advances,  Land And Improvements,  Buildings And Improvements,"  Machinery, Furniture, Equipment",  Construction In Progress,  Other Gross PPE,"Gross Property, Plant and Equipment",  Accumulated Depreciation,"Property, Plant and Equipment",Intangible Assets,  Goodwill,Other Long Term Assets,Total Assets,  Accounts Payable,  Total Tax Payable,  Other Current Payables,  Current Accrued Expense,Accounts Payable & Accrued Expense,Current Portion of Long-Term Debt,  Current Deferred Revenue,  Current Deferred Taxes Liabilities,DeferredTaxAndRevenue,Other Current Liabilities,Total Current Liabilities,  Long-Term Debt,  Capital Lease Obligation,Long-Term Debt & Capital Lease Obligation,PensionAndRetirementBenefit,NonCurrent Deferred Liabilities,Other Long-Term Liabilities,Total Liabilities,Common Stock,Preferred Stock,Retained Earnings,Accumulated other comprehensive income (loss),Additional Paid-In Capital,Treasury Stock,Other Stockholders Equity,Total Stockholders Equity,Minority Interest,Total Equity,  Net Income,  Net Foreign Currency Exchange Gain,Net Income From Continuing Operations,"Depreciation, Depletion and Amortization",  Change In Receivables,  Change In Inventory,  Change In Prepaid Assets,  Change In Payables And Accrued Expense,Change In Working Capital,Change In DeferredTax,Stock Based Compensation,Cash Flow from Discontinued Operations,Cash Flow from Others,Cash Flow from Operations,"Purchase Of Property, Plant, Equipment","Sale Of Property, Plant, Equipment",Purchase Of Business,Sale Of Business,Purchase Of Investment,Sale Of Investment,Net Intangibles Purchase And Sale,Cash From Discontinued Investing Activities,Cash From Other Investing Activities,Cash Flow from Investing,Issuance of Stock,Repurchase of Stock,Net Issuance of Preferred Stock,Net Issuance of Debt,Cash Flow for Dividends,Other Financing,Cash Flow from Financing,Net Change in Cash,Capital Expenditure,Free Cash Flow,PE Ratio,Price-to-Owner-Earnings,PB Ratio,Price-to-Tangible-Book,Price-to-Free-Cash-Flow,Price-to-Operating-Cash-Flow,PS Ratio,PEG Ratio,EV-to-Revenue,EV-to-EBITDA,EV-to-EBIT,Earnings Yield (Joel Greenblatt) %,Forward Rate of Return (Yacktman) %,Shiller PE Ratio,Dividend Yield %,Market Cap,Enterprise Value,Net Cash per Share,Net Current Asset Value,Net-Net Working Capital,Intrinsic Value: Projected FCF,Median PS Value,Peter Lynch Fair Value,Graham Number,Earnings Power Value (EPV),Altman Z-Score,Piotroski F-Score,Beneish M-Score,Scaled Net Operating Assets,Sloan Ratio %,Current Ratio,Quick Ratio,Interest Coverage,Highest Stock Price,Lowest Stock Price,Shares Buyback Ratio %,YoY Rev. per Sh. Growth,YoY EPS Growth,YoY EBITDA Growth,5-Year EBITDA Growth Rate,Shares Outstanding (Basic Average),Shares Outstanding (EOP),Beta,Filing Date,Restated Filing Date,Number of Shareholders,Number of Employees,Forex Rate (USD/JPY),Insider Shares Owned,Institution Shares Held,Insider Ownership %,Institutional Ownership %,Price-to-Net-Current-Asset-Value,Price-to-Net-Net-Working-Capital,Price-to-Graham-Number,Price-to-Intrinsic-Value-DCF (Earnings Based),Price-to-Intrinsic-Value-DCF (FCF Based),Price-to-Earnings-Power-Value,Price-to-Intrinsic-Value-Projected-FCF,Price-to-Peter-Lynch-Fair-Value,Price-to-Median-PB-Value,Price-to-Median-PS-Value,Price-to-Net-Cash
200903,10.046,-0.61,-1.655,-1.013,-1.013,-2.5,-4.721,0.042,0.106,22.568,22.568,26.18,23.7,-16.8,-16,-5.82,-24.96,-8.01,3.17,0.41,17.26,-15.26,-10.09,-46.99,1.16,0.339,0.393,9.96,0.144,0,43.69,41.7,83.71,85.7,1.09,0.83,0.759,"18,230.01","15,084.30","3,145.72","4,495.26","1,431.47",0,"-2,781.01",76.205,-49.696,26.509,-297.992,30.147,"-3,052.50","1,155.22",37.85,"-1,869.09",0,"-1,838.95",0,-1.013,-1.013,"1,814.63","1,895.98","-1,106.82","7,055.02",0,"7,055.02","8,729.39",0,"11,977.21","20,706.60","3,758.54",461.867,0,"8,491.88",0,"12,712.29","6,750.85","47,224.75","6,530.78","4,795.66","14,777.89","32,021.25","1,630.65","15,911.91","69,137.35","-34,029.07","35,108.27",0,0,"31,916.10","120,779.90","6,892.83",333.289,0,"5,750.07","12,976.19","27,757.15",0,0,0,"2,569.18","43,302.52","19,750.01",0,"19,750.01",0,0,"15,518.55","78,571.08",879.536,0,"52,110.44","-13,518.25","1,763.11",-732.839,449.287,"40,951.29","1,257.53","42,208.82","-1,838.95",0,"-1,869.09","1,895.98",535.731,"1,066.24",0,"-1,604.58",-211.354,-821.511,0,0,"1,082.06",76.082,"-8,642.28",266.721,0,0,-34.01,22.309,0,0,"9,216.91",829.656,0,0,0,-910.091,-102.836,-112.473,"-1,125.40",-219.662,"-8,642.28","-8,566.20",30.76,0,1.05,1.05,0,10.95,0.42,1.46,0.83,10.16,46.58,2.15,19.8,8.48,2.72,"43,006.26","84,715.93",-40.1,-17.97,-32.99,17.75,30.62,16.22,18,-23.76,1.87,4,-2.72,0.627,7.09,1.09,0.8,0,25.24,19.06,0,-38.55,-134.11,-136.75,21.06,"1,814.60","1,814.61",0.6,6/30/09,6/23/11,0,"181,876.00",97.855,0,0,0,0,0,0,1.32,0,0,0,1.34,1.46,0,0.77,0
200906,11.42,0.968,0.053,0.043,0.043,-2.39,0.677,2.317,0.106,22.907,22.907,26.073,27.37,0.75,0.63,0.26,0.81,-1.16,3.33,0.33,22.39,1.26,0.38,5.93,1.138,0.345,0.393,15.31,0.171,2.45,36.42,37.43,67.62,66.61,1.35,0.78,0.575,"20,723.72","16,082.72","4,641.00","3,329.02","1,051.52",0,260.458,49.972,-39.445,10.526,-214.492,-16.995,56.493,-108.669,192.36,95.245,0,78.249,0,0.043,0.043,"1,814.61","1,660.67","1,756.61","8,430.13",0,"8,430.13","8,270.68",0,"11,321.81","19,592.49","3,443.04",451.154,0,"7,230.49",0,"11,124.69","6,924.28","46,071.59","6,754.00","4,901.57","15,324.89","49,687.74","1,833.58",0,"71,747.78","-35,547.64","36,200.15",0,0,"32,764.96","121,790.69","6,596.69",213.539,0,"5,253.19","12,063.42","24,783.23",0,0,0,"2,996.64","39,843.28","23,056.90",0,"23,056.90",0,0,"15,607.95","78,508.13",890.829,0,"52,706.58","-13,066.08","1,785.75",-742.301,455.998,"42,030.77","1,251.79","43,282.56",78.249,0,95.245,"1,660.67",895.632,"2,032.18",0,"-1,081.69","2,255.71",-27.729,0,0,219.75,"4,203.64","-1,640.72",374.292,"-3,502.16","4,063.70",-105.367,17.296,0,0,"-1,334.64","-2,127.60",0,-0.052,0,-660.605,-150.247,-86.592,-897.495,"1,178.55","-2,975.36","1,228.28",0,0,1.19,1.19,0,10.51,0.53,0,0.96,14.34,-203.41,-0.49,14.94,9.74,2.02,"50,219.30","90,881.08",-38.88,-18.36,-32.46,19.17,28.74,-2.43,0,-28.24,1.82,3,-2.75,0.685,2.6,1.16,0.88,6.6,31.38,25.42,-1.11,-22.73,-95.17,-49.35,14.65,"1,814.61","1,834.83",0.7,9/18/09,9/21/10,0,0,96.615,0,0,0,0,0,0,0,0,0,0,1.43,0,0,0.95,0
200909,12.417,1.365,0.419,0.326,0.326,0.48,3.932,3.435,0.113,24.336,24.336,25.275,30.31,5.5,4.4,1.93,6.57,1.75,3.41,0.31,24.32,3.19,2.63,31.66,1.039,0.358,0.372,17.88,0.184,0.345,31.19,40.88,56.41,46.72,1.62,0.76,0.468,"22,532.56","17,053.44","5,479.13","3,539.44","1,221.60",0,718.084,43.21,-36.297,6.913,-0.373,-14.177,724.625,-363.277,50.13,606.202,0,592.025,0,0.326,0.326,"1,814.61","1,715.53","2,476.46","10,361.72",0,"10,361.72","7,701.49",0,"11,305.93","19,007.42","3,352.26",438.062,0,"6,168.24",0,"9,958.57","6,408.35","45,736.05","7,108.24","5,155.07","16,105.45","51,878.64","1,877.45",0,"75,016.61","-37,973.29","37,043.32",0,0,"33,454.45","123,342.06","7,639.82",246.859,0,"5,625.91","13,512.59","18,750.75",0,0,0,"2,413.44","34,676.78","27,112.95",0,"27,112.95",0,0,"16,121.00","77,910.73",942.944,0,"56,214.40","-14,593.20","1,890.22",-785.759,491.242,"44,159.85","1,271.49","45,431.34",592.025,0,606.202,"1,715.53",753.779,"1,688.18",0,821.629,"4,101.11",105.856,0,0,-296.248,"6,232.45",902.012,489.993,"-3,937.95","4,408.57",-109.592,111.334,0,0,"-3,368.81","-1,504.45",0,-0.033,0,"-2,858.09",-302.329,91.657,"-3,068.80","1,659.21",902.012,"7,134.47",0,63.15,1.25,1.25,0,5.74,0.6,0,1,15.63,-68.58,-1.46,10.6,10.17,1.44,"55,000.83","91,774.30",-37.93,-18.43,-32,26.52,27.54,-4.65,0,-23.4,1.88,3,-2.97,0.665,-4.48,1.32,1.03,19.78,35.19,25.49,1.1,-14.74,-48.64,-13.33,7.85,"1,814.61","1,814.61",0.74,11/30/09,12/10/10,0,0,91.275,0,0,0,0,0,0,0,0,0,0,1.14,0,0,1.1,0
200912,13.728,1.998,1.055,0.825,0.825,2.46,-1.475,1.412,0.116,25.728,25.728,26.181,33.9,13.18,9.98,4.77,16.57,5.96,3.59,0.11,28.14,7.9,6.01,-10.74,1.018,0.365,0.371,22.32,0.198,0.141,31.64,39.04,51.35,43.95,1.78,0.72,0.404,"24,910.70","17,900.29","7,010.41","3,794.90","1,248.09",0,"1,967.42",48.604,-13.029,35.575,-101.811,-52.829,"1,901.18",-716.391,37.68,"1,549.50",0,"1,496.67",0,0.825,0.825,"1,814.61","1,711.20","3,625.41","11,839.49",0,"11,839.49","8,636.91",0,"11,606.34","20,243.26","3,651.24",462.408,0,"6,074.81",0,"10,188.46","6,304.32","48,575.52","7,390.20","5,308.56","16,508.07","53,824.85","2,158.58",0,"77,800.07","-39,855.69","37,944.38",0,0,"33,990.91","127,901.01","7,658.51",213.628,0,"5,418.19","13,290.33","21,273.18",0,0,0,"2,541.97","37,105.48","26,235.44",0,"26,235.44",0,0,"16,546.12","79,887.03",956.822,0,"58,376.84","-14,266.53","1,918.04",-797.368,498.683,"46,686.48","1,327.50","48,013.98","1,496.67",0,"1,549.50","1,711.20",-589.055,15.331,0,-442.13,-764.195,220.587,0,0,-155.574,"2,561.52","-5,237.51",788.119,0,0,-130.871,36.442,0,0,"3,193.95","-1,349.87",0,-0.044,0,110.794,-15.998,-157.697,-62.945,"1,148.70","-5,237.51","-2,675.99",346.71,13.78,1.32,1.32,0,4.65,0.7,142.09,1.11,14.62,-208.97,-0.48,4.07,11.3,1.3,"61,514.94","98,511.57",-38.23,-17.99,-31.85,24.89,26.66,1.04,10.23,-25.73,1.91,4,-2.87,0.678,-6.72,1.31,1.03,151,34.23,28.29,0,-10.25,574.57,33.2,2.44,"1,814.61","1,814.60",0.71,3/10/10,3/11/11,0,0,89.951,0,0,0,0,0,0,3.31,0,0,0,1.36,32.6,0,1.27,0
201003,13.848,1.559,0.594,0.438,0.438,4.68,0.48,2.058,0.172,26.296,26.296,25.067,35.29,6.74,5.03,2.49,9.24,2.99,3.75,0.4,25.68,4.22,3.17,3.46,0.953,0.372,0.355,20.16,0.196,0.393,35.37,43.22,50.09,42.24,1.82,0.74,0.408,"25,128.58","18,675.86","6,452.72","3,872.25","1,521.16",0,"1,059.32",56.087,-46.916,9.171,-36.84,-71.906,"1,031.65",-427.399,41.43,867.531,0,795.625,0,0.438,0.438,"1,814.60","1,749.63","2,828.20","12,345.13",0,"12,345.13","9,738.91",0,"12,127.48","21,866.39","3,753.49",391.97,0,"6,168.35",0,"10,313.81","6,333.60","50,858.93","7,084.53","5,398.92","16,643.36","54,115.28","1,585.85",0,"77,743.41","-40,321.06","37,422.35",0,0,"32,826.59","128,192.41","8,845.88",263.977,0,"5,980.43","15,090.29","19,989.22",0,0,0,"2,610.94","37,690.44","25,497.51",0,"25,497.51",0,0,"15,879.43","79,067.39",948.751,0,"58,473.34","-13,318.06","1,901.86",-790.709,501.157,"47,716.34","1,408.68","49,125.02",795.625,0,867.531,"1,749.63","-1,204.37",13.107,0,"2,046.46",459.268,328.288,0,0,330.03,"3,734.75","-1,810.42","1,298.60",0,0,-160.016,112.384,0,0,-889.622,"-1,449.07",0,-0.066,0,"-1,835.64",-200.031,-23.072,"-2,058.81",226.873,"-2,864.30",870.452,22.31,7.54,1.34,1.34,9.85,3.88,0.7,0,1.06,9.32,26.16,3.82,1.52,11.87,1.44,"64,037.23","98,587.52",-37.55,-16.32,-30.68,25.77,28.79,0,31.08,-24.78,2.1,6,-2.87,0.643,-5.72,1.35,1.08,22.58,36.36,31.92,0,37.85,143.26,355.57,-0.27,"1,814.60","1,814.60",0.69,6/24/10,6/21/12,0,"176,815.00",90.716,0,0,0,0,0,0,1.14,0,0,0,1.37,0,0,1.23,0
201006,14.342,2.452,1.569,1.655,1.655,5.04,1.729,2.052,0.174,26.833,26.833,25.374,28.75,24.93,23.3,9.42,25.17,11.96,3.32,0.21,28.68,9.93,11.54,12.06,0.946,0.384,0.363,23.42,0.204,0.105,31.43,38.18,49.61,42.86,1.84,0.71,0.388,"26,005.61","18,546.55","7,459.06","3,574.76","1,302.50",0,"2,581.80",55.723,-23.941,31.782,207.255,-87.461,"2,820.84",-125.664,4.45,"3,088.22",0,"3,000.76",0,1.655,1.655,"1,813.29","1,601.06","4,445.85","13,260.39",0,"13,260.39","8,957.73",0,"12,655.46","21,613.19","3,676.36",438.617,0,"5,736.10",0,"9,851.08","5,527.09","50,251.75","7,265.45","5,345.89","16,354.36","52,912.01","1,562.77",0,"76,175.03","-39,856.34","36,318.69",0,0,"32,810.67","126,646.55","7,760.67",699.988,0,"5,161.88","13,622.54","21,770.63",0,0,0,"2,718.46","38,111.63","24,184.62",0,"24,184.62",0,0,"14,369.67","76,665.92",947.813,0,"61,192.83","-14,545.74","1,899.98",-897.948,0,"48,596.93","1,383.70","49,980.63","3,000.76",0,"3,088.22","1,601.06",360.814,16.332,0,-391.318,-111.502,-11.993,0,0,-844.086,"3,721.71",-586.195,53.807,0,0,-189.173,173.689,0,0,"-1,392.63","-1,940.50",0,-108.022,0,51.957,-239.797,-84.84,-380.702,"1,400.50",-586.195,"3,135.51",8.83,5.7,1.07,1.07,6.09,3.19,0.53,0,0.87,6.43,13.04,7.67,1.32,8.99,2,"52,069.13","86,147.68",-35.77,-15.35,-29.34,29.86,30.43,18.35,44.26,-23.33,2.15,8,-2.86,0.645,-3.25,1.32,1.06,107.84,37.42,28.75,0.19,25.59,"3,734.11",153.31,-2.11,"1,813.29","1,811.10",0.74,9/21/10,9/21/11,0,0,90.806,0,0,0,0,0,0,0.65,0,0,0,0.96,1.57,0,0.94,0
201009,14.776,2.025,1.104,0.892,0.892,3.93,1.72,2.263,0.178,30.434,30.434,26.897,35.59,12.46,10.65,4.93,17.51,5.89,3.35,0.21,26.83,7.26,6.04,11.64,0.884,0.407,0.36,21.93,0.204,0.199,30.24,40.26,47.37,37.35,1.93,0.73,0.38,"26,694.98","19,531.55","7,163.43","3,786.68","1,438.88",0,"1,937.87",67.653,-24.574,43.079,-10.704,-78.879,"1,970.24",-702.122,35.64,"1,690.23",0,"1,611.35",0,0.892,0.892,"1,806.70","1,663.25","3,658.07","15,010.66",0,"15,010.66","8,847.54",0,"13,149.63","21,997.18","3,937.23",444.954,0,"6,045.66",0,"10,427.84","6,664.38","54,100.06","7,848.97","5,726.35","17,489.27","37,343.10","1,760.17","15,109.23","77,428.12","-39,134.19","38,293.93",0,0,"34,476.92","134,719.88","8,616.71",493.047,0,"5,874.89","14,984.66","22,819.24",0,0,0,"2,416.32","40,220.22","25,657.11",0,"25,657.11",0,0,"15,465.79","81,343.11","1,020.27",0,"66,262.53","-17,662.77","2,045.22",-309.375,"3,494.77","54,850.65","-1,473.89","53,376.76","1,611.35",0,"1,690.23","1,663.25",593.323,-13.301,0,523.809,375.037,602.119,0,0,-241.639,"4,089.00",-981.316,83.467,0,0,-177.898,148.76,0,0,"-1,549.67","-2,476.66",0,-296.087,0,151.819,-257.631,-65.91,-467.809,"1,144.53",-981.316,"3,107.68",8.73,9.06,1.17,1.17,13.91,4.29,0.59,0,0.88,6.21,11.54,8.67,0.49,10.04,1.8,"64,144.21","96,136.01",-35.99,-14.3,-29.41,36.42,31.75,31.51,51.08,-24.11,2.29,9,-2.74,0.686,0.01,1.35,1.09,78.86,36.21,29.97,0.49,19,173.37,48.35,-3.32,"1,806.70","1,802.31",0.78,12/10/10,12/9/11,0,0,84.357,0,0,0,0,0,0,0.7,0,0,0,0.98,1.13,0,1.12,0
201012,14.051,1.799,0.889,0.54,0.54,3.05,0.097,0.551,0.225,29.218,29.218,27.133,39.5,7.24,5.36,2.89,11.7,2.32,3.5,0.2,28.09,5.95,3.84,0.69,0.929,0.39,0.362,21.09,0.188,0.417,79.39,39.85,54.44,93.98,1.68,0.72,0.429,"25,323.67","18,210.84","7,112.83","4,115.83","1,489.24",0,"1,507.76",72.824,-24.203,48.622,22.499,-82.424,"1,578.88","-1,044.38",66.15,"1,055.79",0,973.366,0,0.54,0.54,"1,802.30","1,639.04","3,242.13","13,903.32",0,"13,903.32","22,033.49",0,-77.852,"21,955.64","3,942.25",465.348,0,"6,892.50",0,"11,300.10","7,365.97","54,525.02","8,527.65","5,758.03","17,614.97","56,309.04","1,917.49",0,"81,599.52","-43,335.00","38,264.52",0,0,"33,791.24","135,108.43","7,952.93",401.739,0,"5,340.08","13,694.74","24,168.06",0,0,0,"2,460.16","40,322.96","24,733.46",0,"24,733.46",0,0,"15,879.15","80,935.57","1,032.75",0,"67,786.93","-17,917.52","2,070.24",-313.268,0,"52,659.14","1,513.72","54,172.86",973.366,0,"1,055.79","1,639.04",-109.182,"-1,126.50",0,"-1,056.05","-2,365.78",809.491,0,0,-145.709,992.841,-818.142,76.604,0,0,"-1,675.01",771.249,0,0,"-1,116.94","-2,762.24",0,-0.096,0,926.569,-259.523,-28.523,638.427,"-1,130.97",-818.142,174.699,10.36,12.95,1.35,1.35,9.09,5.27,0.65,0,0.98,7.13,13.43,7.45,-1.4,10.84,1.9,"71,190.85","107,702.77",-38.03,-15.49,-25.73,36.21,31.93,34.67,48.14,-25.98,2.34,9,-1.63,0.662,1.83,1.35,1.07,62.3,40.54,33.48,0,2.35,-34.52,-9.96,-4.67,"1,802.30","1,802.30",0.76,3/11/11,3/9/12,0,0,83.338,0,0,0,0,0,0,0.82,0,0,0,1.09,1.14,0,1.24,0
201103,14.905,1.656,0.531,0.304,0.304,1.95,-3.918,2.229,0.19,30.241,30.241,27.865,37.51,4.07,3.28,1.58,6.86,0.9,3.44,0.22,25.56,2.09,2.01,-26.29,0.921,0.385,0.354,20.02,0.196,0.624,32.48,38.3,50.47,44.65,1.81,0.74,0.412,"27,105.45","20,177.50","6,927.96","4,845.43","1,516.60",0,565.924,82.563,-27.068,55.495,316.95,-97.052,938.369,-601.994,64.15,642.743,0,545.691,0,0.304,0.304,"1,818.54","2,046.96","3,012.40","15,665.29",0,"15,665.29","9,647.52",0,"13,853.15","23,500.67","3,908.73",607.567,0,"6,504.48",0,"11,020.77","7,256.25","57,442.98","7,837.79","5,923.72","18,041.90","38,781.01","2,476.34","20,154.04","85,377.01","-44,996.01","40,381.01",0,0,"36,056.52","141,718.30","8,469.63",391.441,308.842,"6,436.73","15,606.65","25,196.21",0,0,0,"2,899.81","43,702.67","25,025.29",0,"25,025.29",0,0,"16,859.53","85,587.49","1,054.14",0,"69,402.91","-17,747.74","2,113.11",-319.791,0,"54,502.62","1,628.19","56,130.81",545.691,0,642.743,"2,046.96",-428.871,732.948,0,889.059,"1,010.86",159.406,0,0,193.859,"4,053.83","-11,179.47","5,078.93",0,0,-243.108,969.001,0,0,"3,953.18","-1,421.47",0,-0.037,0,-636.398,-331.108,-322.939,"-1,290.48","1,341.87","-11,179.47","-7,125.64",10.58,19.24,1.24,1.24,0,5.16,0.63,0,0.96,6.99,13.44,7.44,-3.71,10.41,2.05,"67,604.27","103,788.68",-39.7,-16.52,-32.63,29.29,32.58,67.62,48.04,-38.39,2.24,7,-2.85,0.671,1.32,1.31,1.06,20.91,44.53,35.7,0,7.63,-30.58,6.22,-5.59,"1,818.54","1,802.30",0.75,6/23/11,6/25/13,0,"179,060.00",81.647,0,0,0,0,0,0,0.78,0,0,0,1.28,0.55,0,1.15,0
201106,11.829,1.111,0.22,0.219,0.219,0.96,0.884,1.391,0.224,30.516,30.516,27.973,38.61,2.89,2.28,1.12,2.79,0.23,3.3,0.25,24.78,1.32,1.85,7.47,0.917,0.394,0.361,15.03,0.152,1.022,93.43,37.24,59.76,115.95,1.53,0.75,0.493,"21,318.95","16,035.13","5,283.82","3,632.75","1,370.33",0,280.743,97.431,-31.632,65.8,17.755,-27.777,364.298,-297.243,81.59,423.135,0,395.358,0,0.219,0.219,"1,802.30","1,605.68","2,001.61","15,683.46",0,"15,683.46","21,827.19",0,-86.403,"21,740.78","4,084.19",515.145,0,"5,381.91",0,"9,981.25","6,663.59","54,069.08","8,255.60","6,011.35","18,236.80","59,760.94","2,317.55",0,"86,326.63","-45,808.15","40,518.48",0,0,"36,692.24","139,535.39","6,544.34",335.265,0,"5,671.94","12,551.54","27,225.07",0,0,0,"2,817.69","42,594.30","23,190.65",0,"23,190.65",0,0,"17,227.66","83,012.61","1,070.14",0,"70,515.74","-18,407.27","2,145.19",-324.672,0,"54,999.14","1,523.64","56,522.77",395.358,0,423.135,"1,605.68","1,794.83","1,121.44",0,"-2,666.44",988.761,17.755,0,0,-527.454,"2,507.87",-914.531,107.776,0,0,-256.472,367.357,0,0,"-1,540.24","-2,236.11",0,-0.025,0,81.093,-336.135,-156.019,-411.086,-139.321,-914.531,"1,593.34",18.96,40.22,1.27,1.27,0,5.81,0.67,0,1.02,8.6,20.55,4.87,-4.3,10.32,2.12,"69,586.80","105,842.71",-38.2,-16.9,-26.35,31.68,31.17,41.49,36.64,-42.17,2.17,5,-1.59,0.644,0.56,1.27,1.04,8.88,40.36,35.82,0,-17.52,-86.75,-54.69,-6.2,"1,802.30","1,802.30",0.79,9/21/11,9/19/12,0,0,80.426,0,0,0,0,0,0,1.05,0,0,0,1.22,0.93,0,1.24,0
201109,13.626,1.476,0.571,0.437,0.437,0.94,1.571,2.109,0.193,31.048,31.048,27.32,29.15,5.67,6.03,2.24,6.53,1.85,3.02,0.26,25.46,2.78,3.2,11.53,0.88,0.394,0.346,17.76,0.174,0.442,79.33,43.31,51.34,87.36,1.78,0.75,0.419,"24,557.26","18,305.86","6,251.41","3,905.13","1,662.50",0,683.775,110.787,-32.814,77.973,235.117,-26.616,996.866,-386.011,38.72,813.496,0,786.88,0,0.437,0.437,"1,802.30","1,631.00","2,660.68","17,180.68",0,"17,180.68","21,348.68",0,-102.922,"21,245.76","4,300.68",573.678,0,"5,742.59",0,"10,616.95","7,259.34","56,302.72","8,114.47","6,222.85","18,859.34","60,632.47","2,408.10",0,"88,122.76","-47,139.61","40,983.15",0,0,"36,707.34","142,107.68","8,688.16",311.528,0,"6,146.87","15,146.55","25,951.83",0,0,0,"2,576.45","43,674.83","23,287.57",0,"23,287.57",0,0,"17,657.07","84,619.46","1,120.73",0,"74,279.64","-21,349.65","2,246.60",-340.045,0,"55,957.27","1,530.95","57,488.22",786.88,0,813.496,"1,631.00",27.541,-658.982,0,"2,824.96","1,848.16",-79.796,0,0,-411.338,"3,801.53",-970.705,37.854,0,0,-17.475,294.834,0,0,-630.192,"-1,285.68",0,-0.026,0,-817.259,-352.038,-24.572,"-1,193.90","1,321.95",-970.705,"2,830.82",19,31.01,0.94,0.94,0,4.58,0.52,0,0.85,7.63,20.79,4.81,-3.75,7.68,2.86,"52,537.05","86,126.71",-38.27,-16.56,-26.44,32.8,30.53,31.5,32.38,-39.02,2.04,5,-1.49,0.642,-0.67,1.29,1.05,20.84,41.33,28.47,0,-7.78,-51.05,-27.11,-7.02,"1,802.30","1,802.30",0.86,12/9/11,12/12/12,0,0,76.796,0,0,0,0,0,0,0.9,0,0,0,0.89,0.93,0,0.95,0
201112,13.854,1.348,0.435,0.34,0.34,-0.09,-4.111,0.102,0.231,30.278,30.278,27.53,30.55,4.43,4.39,1.74,4.96,1.09,2.92,0.25,25.54,2.28,2.45,-29.68,0.909,0.39,0.355,18.09,0.177,0.678,77.99,41.21,53.9,90.68,1.69,0.74,0.44,"24,969.50","18,593.00","6,376.50","4,079.27","1,727.82",0,569.407,112.794,-31.428,81.366,101.084,-6.35,751.857,-427.357,56.84,618.998,0,612.648,0,0.34,0.34,"1,802.30","1,646.73","2,430.01","14,688.53",0,"14,688.53","21,342.06",0,-86.199,"21,255.86",0,0,0,0,"11,349.21","11,349.21","6,813.57","54,107.17","7,874.24","6,140.33","18,540.85","60,661.87","2,668.28",0,"88,011.32","-46,868.12","41,143.20",0,0,"36,756.60","139,881.20","8,397.72",295.54,0,"5,534.82","14,228.08","25,843.28",0,0,0,"2,522.19","42,593.56","23,773.97",0,"23,773.97",0,0,"17,480.87","83,848.39","1,106.31",0,"73,586.81","-22,004.91","2,217.69",-335.683,0,"54,570.22","1,462.59","56,032.81",612.648,0,618.998,"1,646.73",-292.48,"-1,090.66",0,-710.403,"-2,578.85",438.977,0,0,58.242,184.095,"-7,594.20","3,635.76",0,0,-141.626,52.676,0,0,"1,746.44","-2,300.96",0,-0.013,0,737.743,-347.495,-8.034,382.201,"-1,734.66","-7,594.20","-7,410.11",22.91,0,1.01,1.01,0,5.06,0.55,0,0.91,8.83,28.18,3.55,-7.83,7.99,2.74,"55,060.27","91,451.58",-39.18,-17.31,-27.15,28.35,30.42,57.66,29.76,-49.02,2.01,5,-2.83,0.64,-0.69,1.27,1,18.12,32.5,28.01,0,-1.4,-37.05,-25.07,-7.92,"1,802.30","1,802.30",0.69,3/9/12,3/8/13,0,0,77.797,0,0,0,0,0,0,1.03,0,0,0,1.08,0.53,0,1,0
